date,open,high,low,close,volume
2018-03-12,3319.2080,3333.5610,3313.5550,3326.6990,20653243648
2018-03-13,3324.1210,3333.8750,3307.3760,3310.2380,17711435264
2018-03-14,3298.6650,3304.9780,3287.3550,3291.3810,15749108480
2018-03-15,3277.5140,3297.0980,3273.2000,3291.1120,14857360640
2018-03-16,3290.2090,3300.5650,3269.2820,3269.8820,14120364800
2018-03-19,3264.9280,3280.5670,3251.0470,3279.2510,13795497984
2018-03-20,3257.2180,3292.5740,3252.4330,3290.6390,13988108032
2018-03-21,3299.7310,3314.2090,3268.8770,3280.9520,16839827712
2018-03-22,3281.2650,3288.7960,3242.7610,3263.4800,15043297792
2018-03-23,3172.7720,3188.2350,3110.6630,3152.7600,27553201408
2018-03-26,3117.3190,3134.2750,3091.4570,3133.7210,18636635136
2018-03-27,3164.7970,3172.7770,3143.5690,3166.6480,18907338240
2018-03-28,3130.5710,3165.2120,3117.5330,3122.2890,16350048768
2018-03-29,3127.2620,3174.5080,3098.2460,3160.5300,17031238400
2018-03-30,3161.7850,3177.7200,3152.8880,3168.8960,15464659712
2018-04-02,3169.7780,3192.3400,3159.9860,3163.1790,17772777728
2018-04-03,3130.0130,3144.3320,3119.1320,3136.6330,15221667328
2018-04-04,3147.0490,3163.3400,3128.8660,3131.1110,14697668096
2018-04-09,3125.4410,3146.0920,3110.3020,3138.2930,13960862208
2018-04-10,3144.2560,3190.6490,3139.0800,3190.3210,16820135936
2018-04-11,3197.3710,3220.8450,3191.5860,3208.0810,17586719744
2018-04-12,3203.2780,3205.2520,3177.0490,3180.1580,14823131392
2018-04-13,3192.0410,3197.8950,3155.5050,3159.0520,12755230976
2018-04-16,3152.8880,3153.1060,3096.1000,3110.6480,15441569536
2018-04-17,3112.9740,3118.7590,3064.0280,3066.7960,14722284544
2018-04-18,3091.9090,3096.8890,3041.6250,3091.3980,15929050368
2018-04-19,3094.2730,3127.4380,3090.2860,3117.3760,16005680384
2018-04-20,3105.4610,3111.1700,3065.9210,3071.5420,15514708992
2018-04-23,3063.4420,3085.0570,3045.9360,3068.0120,13168634112
2018-04-24,3069.7450,3136.0390,3069.7450,3128.9270,16227480576
2018-04-25,3112.3970,3122.9080,3107.0000,3117.9730,12731105280
2018-04-26,3119.4960,3121.9330,3067.9280,3075.0300,13397273600
2018-04-27,3082.4140,3088.0340,3049.9130,3082.2310,13122564352
2018-05-02,3087.4080,3097.6030,3064.7630,3081.1770,13418456576
2018-05-03,3074.5160,3105.6590,3056.1570,3100.8580,13998562048
2018-05-04,3093.1160,3104.0920,3086.7840,3091.0330,11871126528
2018-05-07,3094.8980,3136.8360,3091.6570,3136.6440,13894818560
2018-05-08,3135.2950,3169.7010,3134.0620,3161.4970,14692706048
2018-05-09,3160.1380,3165.3730,3145.6570,3159.1500,12263726848
2018-05-10,3169.0490,3176.1370,3155.5330,3174.4120,13300075520
2018-05-11,3179.7960,3180.7560,3162.2120,3163.2630,13065974784
2018-05-14,3167.0410,3183.8150,3163.4760,3174.0320,12932735232
2018-05-15,3180.4240,3192.8060,3164.5180,3192.1180,12454905088
2018-05-16,3180.2250,3191.9480,3166.8110,3169.5650,13052496896
2018-05-17,3170.0060,3172.7660,3148.6210,3154.2820,11399556608
2018-05-18,3151.0810,3193.4530,3144.7760,3193.3030,13651691776
2018-05-21,3206.1750,3219.7390,3203.3360,3213.8400,16445941248
2018-05-22,3211.2470,3214.5880,3192.2270,3214.3490,14429268480
2018-05-23,3205.4370,3205.4370,3168.9640,3168.9640,15780764928
2018-05-24,3167.9390,3173.5300,3152.0690,3154.6500,12408580096
2018-05-25,3148.4100,3156.7260,3131.0670,3141.3030,12861084416
2018-05-28,3136.8090,3149.6640,3115.9580,3135.0820,12875591936
2018-05-29,3129.6210,3143.2070,3112.1530,3120.4600,13571780096
2018-05-30,3081.1410,3085.3970,3041.0000,3041.4430,15511512576
2018-05-31,3061.8290,3098.0760,3054.2680,3095.4730,14047553280
2018-06-01,3084.7530,3102.0880,3059.7850,3075.1370,12987219968
2018-06-04,3083.4260,3098.4020,3076.9930,3091.1900,11459390208
2018-06-05,3088.0070,3114.7680,3080.0450,3114.2050,11873559296
2018-06-06,3109.1740,3117.5250,3103.5320,3115.1800,12019613440
2018-06-07,3121.1840,3128.7150,3105.5770,3109.4980,12778497024
2018-06-08,3100.6030,3100.6840,3053.2870,3067.1470,13468822016
2018-06-11,3057.3390,3063.6100,3037.9130,3052.7830,10856378624
2018-06-12,3053.0270,3081.4470,3034.1010,3079.8010,11327509504
2018-06-13,3071.4630,3071.4630,3044.1190,3049.7960,11960788736
2018-06-14,3038.0700,3066.0460,3032.4060,3044.1590,11546948608
2018-06-15,3037.4520,3048.7960,3008.7320,3021.9000,14453257216
2018-06-19,2982.6500,2984.9700,2871.3540,2907.8220,23055006720
2018-06-20,2889.9840,2925.5610,2872.1620,2915.7310,14430141952
2018-06-21,2912.0030,2940.5860,2872.6180,2875.8090,15437833216
2018-06-22,2855.5840,2891.9680,2837.1440,2889.7600,12614312960
2018-06-25,2903.4490,2908.6240,2857.8700,2859.3360,12191768832
2018-06-26,2829.9940,2850.2400,2803.7850,2844.5080,12591846912
2018-06-27,2842.3950,2854.2570,2798.7990,2813.1770,12942083328
2018-06-28,2799.9030,2825.9870,2782.4460,2786.8960,11835790592
2018-06-29,2789.8110,2848.3720,2782.3810,2847.4180,12567168512
2018-07-02,2841.5790,2845.6800,2756.8150,2775.5570,13703503360
2018-07-03,2774.5700,2786.8870,2722.4480,2786.8870,14249846528
2018-07-04,2776.6320,2793.1790,2754.1550,2759.1260,12326217984
2018-07-05,2755.3390,2777.5220,2727.9390,2733.8810,12922611200
2018-07-06,2731.3530,2768.8730,2691.0200,2747.2280,13629437952
2018-07-09,2752.4460,2815.7900,2752.4460,2815.1090,12154930944
2018-07-10,2819.7120,2828.4920,2800.6250,2827.6250,11706274816
2018-07-11,2780.7040,2794.3590,2752.4350,2777.7710,12682114816
2018-07-12,2771.0400,2844.1930,2771.0400,2837.6580,14698020096
2018-07-13,2831.4280,2835.4620,2818.8480,2831.1830,11768934912
2018-07-16,2827.0820,2837.5090,2804.4920,2814.0410,10776715008
2018-07-17,2806.8850,2806.9190,2774.7620,2798.1250,10540922112
2018-07-18,2801.7770,2818.3950,2786.0400,2787.2570,12096116480
2018-07-19,2791.0150,2805.0100,2764.4850,2772.5450,11448649216
2018-07-20,2769.7530,2837.8620,2753.8390,2829.2710,14590768896
2018-07-23,2815.2000,2863.5710,2809.6160,2859.5420,17338279680
2018-07-24,2862.2670,2911.4640,2862.2670,2905.5610,22957830656
2018-07-25,2911.4520,2912.3130,2894.0390,2903.6460,16780020736
2018-07-26,2905.7940,2915.2970,2875.7000,2882.2250,16842820096
2018-07-27,2879.6900,2889.6930,2864.1090,2873.5930,14637160960
2018-07-30,2871.9390,2896.0100,2850.2960,2869.0490,15165224960
2018-07-31,2866.8980,2884.6790,2854.3190,2876.4000,11893111808
2018-08-01,2882.5060,2897.3990,2823.9290,2824.5330,14951434752
2018-08-02,2815.3430,2815.3430,2726.4820,2768.0230,17417900288
2018-08-03,2763.3950,2777.6570,2740.4310,2740.4420,12700636416
2018-08-06,2736.5250,2760.4740,2692.3210,2705.1560,12975305728
2018-08-07,2711.7360,2779.3740,2696.0390,2779.3740,14957974272
2018-08-08,2771.1280,2779.9120,2741.0670,2744.0690,14768871424
2018-08-09,2729.5780,2801.6590,2726.2150,2794.3810,15166033408
2018-08-10,2791.4010,2806.1140,2777.5060,2795.3090,12153223168
2018-08-13,2769.0160,2789.7980,2742.5590,2785.8720,12753224192
2018-08-14,2780.7350,2789.4430,2766.5690,2780.9640,10957107712
2018-08-15,2777.2490,2777.7030,2721.2400,2723.2570,11616178688
2018-08-16,2691.4260,2732.9480,2672.7400,2705.1910,12027787776
2018-08-17,2723.8870,2730.3320,2665.5910,2668.9660,11244529408
2018-08-20,2673.0660,2698.4650,2653.1110,2698.4650,11078416384
2018-08-21,2700.3410,2739.1730,2696.2920,2733.8260,11358683904
2018-08-22,2731.9570,2731.9570,2709.0610,2714.6080,9366464000
2018-08-23,2714.8670,2736.0100,2700.8040,2724.6240,9844646912
2018-08-24,2717.0810,2748.8240,2705.3230,2729.4300,10051627008
2018-08-27,2736.3180,2780.8990,2736.3180,2780.8990,13276257792
2018-08-28,2782.2920,2791.3890,2769.4010,2777.9800,11874936832
2018-08-29,2774.8640,2778.5390,2762.3500,2769.2940,10015692800
2018-08-30,2769.3320,2780.5270,2736.3460,2737.7360,10606094336
2018-08-31,2730.1130,2744.6310,2710.5360,2725.2490,10975874304
2018-09-03,2716.4030,2722.8520,2692.3640,2720.7340,10221300992
2018-09-04,2720.6470,2756.6070,2712.3760,2750.5800,10901030656
2018-09-05,2741.3800,2745.4670,2704.3360,2704.3360,10500226816
2018-09-06,2697.5770,2719.4050,2683.7440,2691.5920,9901783296
2018-09-07,2696.6770,2728.5460,2683.7190,2702.3000,10752329216
2018-09-10,2698.0100,2703.4280,2667.3160,2669.4840,10355917056
2018-09-11,2668.4870,2680.5720,2652.7040,2664.7990,9986594560
2018-09-12,2659.7440,2672.0730,2647.1700,2656.1100,9002675712
2018-09-13,2679.2070,2689.0620,2653.1890,2686.5780,10733501440
2018-09-14,2688.7780,2694.9200,2675.2890,2681.6430,10000500736
2018-09-17,2671.2900,2671.2900,2647.9150,2651.7880,8823888896
2018-09-18,2644.2960,2700.1930,2644.2960,2699.9500,11576799232
2018-09-19,2694.7990,2746.0790,2690.9940,2730.8500,14155031808
2018-09-20,2732.1690,2743.9640,2724.0830,2729.2430,11138746368
2018-09-21,2733.8740,2797.4850,2722.0310,2797.4840,15801664256
2018-09-25,2775.0660,2790.0320,2771.1590,2781.1380,11198317824
2018-09-26,2785.3160,2827.3410,2783.3410,2806.8130,13956770560
2018-09-27,2805.7930,2810.5060,2786.3210,2791.7740,12399769600
2018-09-28,2794.2640,2821.7550,2791.8360,2821.3500,13429045504
2018-10-08,2768.2070,2771.9380,2710.1780,2716.5100,14950138880
2018-10-09,2713.7310,2734.3140,2711.1970,2721.0130,11677189888
2018-10-10,2723.7240,2743.5480,2703.0620,2725.8360,11348573696
2018-10-11,2643.0740,2661.2850,2560.3160,2583.4570,19715070208
2018-10-12,2574.0410,2615.9160,2536.6650,2606.9120,17008163584
2018-10-15,2605.9120,2611.9680,2564.7370,2568.0980,11857619712
2018-10-16,2567.7640,2597.7150,2536.4410,2546.3290,11941914368
2018-10-17,2574.3120,2582.5480,2517.5720,2561.6140,12995399680
2018-10-18,2544.9110,2544.9110,2485.6190,2486.4180,12542851328
2018-10-19,2460.0800,2553.3860,2449.1970,2550.4650,14732355840
2018-10-22,2565.6440,2675.4060,2565.6440,2654.8760,21188844800
2018-10-23,2652.6470,2659.8120,2583.2600,2594.8250,17834354432
2018-10-24,2579.9710,2640.4010,2577.7720,2603.2950,16006040832
2018-10-25,2540.9340,2606.1000,2531.5340,2603.7990,16203297792
2018-10-26,2610.8980,2626.1160,2580.8450,2598.8460,15893612032
2018-10-29,2593.5900,2595.5360,2529.1880,2542.1030,13424192256
2018-10-30,2538.5730,2586.9180,2521.7830,2568.0480,16668230912
2018-10-31,2573.0140,2612.9220,2567.0270,2602.7830,18055034880
2018-11-01,2617.0320,2636.7990,2603.6510,2606.2370,20090393088
2018-11-02,2649.2510,2676.4760,2628.8690,2676.4760,22502692096
2018-11-05,2665.4270,2673.1870,2639.2700,2665.4300,19376009984
2018-11-06,2660.7190,2660.8620,2635.3200,2659.3560,16366947840
2018-11-07,2659.8440,2675.6770,2639.2460,2641.3420,17320198656
2018-11-08,2660.0870,2662.3680,2632.3010,2635.6320,15963548672
2018-11-09,2621.2380,2621.2380,2598.1600,2598.8710,15244630784
2018-11-12,2593.2000,2631.1690,2590.2100,2630.5190,17503130880
2018-11-13,2600.5000,2666.4850,2597.3470,2654.8790,24928244736
2018-11-14,2648.3090,2658.3070,2627.9560,2632.2420,23844935168
2018-11-15,2632.1370,2668.1700,2631.8870,2668.1700,20784872192
2018-11-16,2669.7790,2695.5680,2657.0340,2679.1090,24219884800
2018-11-19,2681.8980,2703.5110,2674.1780,2703.5110,23166282752
2018-11-20,2684.2870,2690.8290,2643.3580,2645.8540,21589131008
2018-11-21,2619.8210,2653.7960,2617.7750,2651.5050,18259644672
2018-11-22,2655.8960,2658.0010,2634.4820,2645.4330,14930906368
2018-11-23,2640.6670,2642.0350,2577.3510,2579.4830,19147454976
2018-11-26,2580.8420,2594.9960,2568.0350,2575.8100,13431453952
2018-11-27,2585.8260,2592.5350,2566.1660,2574.6790,12365843712
2018-11-28,2575.4540,2601.9620,2561.5610,2601.7360,14596347392
2018-11-29,2613.7800,2617.5470,2567.4430,2567.4430,15716873728
2018-11-30,2564.5640,2590.2100,2555.3220,2588.1870,13932902144
2018-12-03,2647.1310,2665.2980,2629.1840,2654.7980,20747895552
2018-12-04,2651.5610,2666.0780,2644.8960,2665.9570,16794055936
2018-12-05,2629.8320,2660.3880,2625.9130,2649.8050,15450205696
2018-12-06,2629.8190,2633.6770,2603.1320,2605.1810,14166164992
2018-12-07,2609.3400,2614.5810,2599.2770,2605.8870,10907499264
2018-12-10,2589.1940,2599.7610,2576.2420,2584.5820,11319966976
2018-12-11,2587.0140,2596.1460,2583.1950,2594.0880,10130436352
2018-12-12,2608.1140,2610.0080,2595.0750,2602.1520,10351830016
2018-12-13,2607.1440,2645.8360,2599.4580,2634.0490,15073811456
2018-12-14,2627.2830,2629.1640,2593.7400,2593.7400,14594248704
2018-12-17,2587.2630,2598.9670,2573.8670,2597.9730,11736325120
2018-12-18,2583.6340,2599.1470,2563.5730,2576.6490,11703336960
2018-12-19,2578.6750,2579.8740,2547.0780,2549.5630,10766179584
2018-12-20,2544.5050,2554.8580,2516.0190,2536.2670,12056649728
2018-12-21,2526.5530,2527.4210,2498.6930,2516.2500,11567120128
2018-12-24,2506.7370,2529.4390,2500.4430,2527.0070,9733985280
2018-12-25,2503.9490,2513.9640,2462.8440,2504.8190,14067056128
2018-12-26,2501.1190,2513.8260,2492.0750,2498.2930,10879962880
2018-12-27,2527.7160,2532.0020,2483.0860,2483.0860,13540684288
2018-12-28,2483.6170,2505.1130,2478.3250,2493.8960,11924525056
2019-01-02,2497.8800,2500.2780,2456.4230,2465.2910,10993201408
2019-01-03,2461.7820,2488.4790,2455.9250,2464.3620,12439749632
2019-01-04,2446.0190,2515.3160,2440.9060,2514.8680,16887766784
2019-01-07,2528.6980,2536.9770,2515.5080,2533.0880,17730501120
2019-01-08,2530.3000,2531.3450,2520.1640,2526.4620,15809918208
2019-01-09,2536.4170,2574.4070,2536.1570,2544.3440,19188793088
2019-01-10,2543.8530,2551.8250,2531.6630,2535.0980,15987432704
2019-01-11,2539.5480,2554.7860,2533.3580,2553.8310,14944410112
2019-01-14,2553.3280,2556.2930,2533.0100,2535.7650,14482546432
2019-01-15,2537.3690,2571.5010,2532.4330,2570.3440,16026553088
2019-01-16,2569.0690,2574.2360,2563.0060,2570.4220,14930153984
2019-01-17,2573.5750,2582.5560,2557.7110,2559.6370,16246813440
2019-01-18,2567.7380,2598.8830,2565.9040,2596.0050,19076723712
2019-01-21,2599.0570,2618.9800,2599.0570,2610.5090,16342511616
2019-01-22,2609.6420,2609.6420,2573.0610,2579.7040,15253777408
2019-01-23,2575.2580,2589.5120,2572.4050,2581.0040,13142679808
2019-01-24,2584.6480,2597.2890,2569.7000,2591.6930,15404204544
2019-01-25,2596.2610,2617.0020,2595.6290,2601.7230,15939402496
2019-01-28,2615.7110,2630.3180,2591.1000,2596.9760,14698176512
2019-01-29,2592.3540,2601.7350,2559.9820,2594.2530,15558111232
2019-01-30,2584.7450,2598.8150,2575.4090,2575.5750,12050257152
2019-01-31,2581.3310,2606.6280,2571.5780,2584.5720,15430386944
2019-02-01,2597.7770,2618.4760,2590.5540,2618.2320,13198684928
2019-02-11,2613.1740,2654.0960,2613.1740,2653.8960,15489885696
2019-02-12,2654.0340,2674.4770,2648.8290,2671.8930,18410117888
2019-02-13,2674.5190,2727.0750,2666.5220,2721.0680,24379400960
2019-02-14,2715.5350,2729.4550,2707.4860,2719.6990,19703734784
2019-02-15,2712.7860,2715.6320,2679.7840,2682.3850,19600426496
2019-02-18,2699.8170,2754.3560,2699.8170,2754.3560,26043600640
2019-02-19,2759.4960,2780.7830,2737.5860,2755.6450,28804627200
2019-02-20,2761.0580,2767.4100,2739.9780,2761.2180,24597252608
2019-02-21,2759.9380,2794.0130,2744.9760,2751.8010,29864996864
2019-02-22,2749.4610,2804.2260,2736.3320,2804.2260,30148141056
2019-02-25,2838.3890,2961.7950,2838.3890,2961.2830,52865859072
2019-02-26,2969.0970,2995.6760,2938.6220,2941.5160,56555796736
2019-02-27,2939.9280,2997.4880,2924.6430,2953.8240,47497645312
2019-02-28,2950.0540,2965.3030,2930.1950,2940.9530,35020660224
2019-03-01,2954.4020,2994.0050,2930.8340,2994.0050,34578619904
2019-03-04,3015.9420,3090.7950,3006.9410,3027.5750,52564943616
2019-03-05,3019.8790,3054.9610,3009.4470,3054.2460,42414252800
2019-03-06,3060.4320,3103.8250,3050.1110,3102.0990,55500636416
2019-03-07,3103.6670,3129.9390,3074.9780,3106.4170,58381706496
2019-03-08,3038.3360,3075.0460,2969.5810,2969.8610,57785547264
2019-03-11,2969.0800,3028.2540,2963.5830,3026.9920,42621302784
2019-03-12,3049.0840,3093.3910,3029.8990,3060.3070,51117315840
2019-03-13,3062.3260,3065.2880,3013.9310,3026.9510,45321462528
2019-03-14,3013.5970,3041.1550,2968.8230,2990.6850,37314179840
2019-03-15,3000.8780,3048.1210,2999.4310,3021.7510,34120613888
2019-03-18,3027.8010,3096.4170,3009.5070,3096.4170,39779717888
2019-03-19,3099.8970,3113.4320,3076.3620,3090.9750,35090885888
2019-03-20,3084.1700,3102.5200,3053.4510,3090.6400,35855750400
2019-03-21,3094.1240,3125.0190,3086.8500,3101.4550,41425118208
2019-03-22,3100.7260,3107.2750,3064.8840,3104.1480,36484834560
2019-03-25,3058.8010,3086.9960,3041.9500,3043.0310,38027876096
2019-03-26,3057.5590,3062.6890,2988.4900,2997.0950,35349801984
2019-03-27,3012.2570,3022.7620,2987.7710,3022.7190,29139035648
2019-03-28,3009.7980,3025.7780,2991.7780,2994.9430,28810642432
2019-03-29,3000.6780,3093.0320,2999.9860,3090.7580,37508299008
2019-04-01,3111.6610,3176.6220,3111.6610,3170.3610,46612469248
2019-04-02,3183.2730,3193.2710,3164.9060,3176.8220,44706898176
2019-04-03,3159.1460,3219.2560,3152.3310,3216.2950,43054863616
2019-04-04,3233.6880,3254.1400,3216.8540,3246.5710,46911766784
2019-04-08,3271.2720,3288.4530,3210.5150,3244.8100,50451840256
2019-04-09,3240.3930,3251.6450,3215.7040,3239.6630,36416999680
2019-04-10,3224.6450,3264.7770,3204.8780,3241.9290,38013440768
2019-04-11,3241.5470,3254.1250,3185.5460,3189.9610,35303187968
2019-04-12,3184.8590,3199.2780,3168.0420,3188.6250,28978899712
2019-04-15,3233.4580,3253.9760,3177.2690,3177.7860,34880978432
2019-04-16,3164.3960,3253.5970,3153.2060,3253.5970,35791875328
2019-04-17,3250.1510,3275.3330,3239.8040,3263.1170,35754179584
2019-04-18,3261.0740,3271.3870,3241.8250,3250.2010,32553994240
2019-04-19,3250.1450,3274.3340,3226.8120,3270.7970,31519800320
2019-04-22,3278.4900,3279.4890,3206.8780,3215.0420,35321738752
2019-04-23,3211.8710,3231.5810,3186.7560,3198.5930,32836120832
2019-04-24,3203.5580,3210.6500,3156.6070,3201.6130,27487216384
2019-04-25,3190.5850,3193.7490,3123.0250,3123.8260,32587912960
2019-04-26,3108.1630,3129.2130,3085.8040,3086.3980,28087385344
2019-04-29,3090.6330,3107.7600,3050.0260,3062.4980,29211488512
2019-04-30,3052.6220,3088.4070,3052.6220,3078.3380,22230251776
2019-05-06,2984.7270,2986.5390,2876.4680,2906.4640,32697227008
2019-05-07,2914.2910,2937.2830,2889.0730,2926.3900,25328176896
2019-05-08,2873.1430,2929.4300,2866.7040,2893.7560,23153051904
2019-05-09,2871.1960,2888.8590,2845.0370,2850.9530,20004113408
2019-05-10,2878.2340,2941.4530,2838.3840,2939.2100,28230680832
2019-05-13,2905.0670,2921.4100,2892.1740,2903.7130,21202988288
2019-05-14,2872.8330,2909.2040,2872.8330,2883.6100,20834535424
2019-05-15,2902.6420,2945.3940,2902.6420,2938.6780,23051970048
2019-05-16,2933.4950,2956.1710,2929.0640,2955.7110,24838569984
2019-05-17,2955.7660,2956.7830,2873.7990,2882.2960,26630164224
2019-05-20,2874.8010,2882.6290,2838.4530,2870.6040,20947244288
2019-05-21,2867.7060,2919.2370,2862.4950,2905.9680,21138702336
2019-05-22,2905.5240,2912.3950,2879.6430,2891.7040,20002690560
2019-05-23,2880.8420,2885.1380,2846.9560,2852.5150,19734030848
2019-05-24,2847.8350,2871.8550,2846.0210,2852.9940,16720549120
2019-05-27,2851.2800,2898.1290,2833.0360,2892.3780,19672090112
2019-05-28,2890.2650,2924.0390,2887.0830,2909.9100,22331055616
2019-05-29,2894.8290,2934.9760,2890.6640,2914.6960,19895881984
2019-05-30,2903.4240,2907.8460,2881.3800,2905.8050,20575878912
2019-05-31,2904.4970,2922.9070,2895.5770,2898.6960,19523057920
2019-06-03,2901.7420,2920.8290,2875.9010,2890.0800,21594355456
2019-06-04,2887.6400,2888.3860,2851.9720,2862.2800,18846354176
2019-06-05,2882.9360,2888.7670,2858.5710,2861.4180,18156104704
2019-06-06,2862.3320,2862.3320,2822.1850,2827.7970,17706441216
2019-06-10,2833.0140,2861.1310,2824.3550,2852.1300,16658591744
2019-06-11,2854.0700,2927.4300,2854.0700,2925.7160,26052579584
2019-06-12,2917.2230,2924.7010,2903.8830,2909.3790,24025577472
2019-06-13,2905.2870,2918.4220,2885.9230,2910.7400,21295779072
2019-06-14,2912.9980,2924.3190,2879.6570,2881.9740,21543579648
2019-06-17,2880.4220,2902.4800,2877.3940,2887.6220,15396496128
2019-06-18,2891.0910,2898.3300,2874.3120,2890.1580,14770532096
2019-06-19,2944.1150,2953.3350,2916.2140,2917.8020,23075697408
2019-06-20,2917.3310,2997.3880,2915.0890,2987.1180,29101153792
2019-06-21,2990.3680,3010.3490,2989.2450,3001.9800,28697383424
2019-06-24,3004.2890,3012.8260,2994.4210,3008.1470,21049389312
2019-06-25,3004.9090,3004.9090,2948.9900,2982.0730,24369924352
2019-06-26,2964.6150,2986.9130,2958.4630,2976.2830,17444953344
2019-06-27,2982.6120,3011.5380,2981.0450,2996.7920,19539704832
2019-06-28,2992.2420,2992.2420,2961.2220,2978.8780,18143152384
2019-07-01,3024.6230,3045.3660,3014.6870,3044.9020,25084043264
2019-07-02,3042.5800,3048.4830,3033.7800,3043.9420,21452062464
2019-07-03,3031.8320,3031.8320,3006.3240,3015.2630,21229617408
2019-07-04,3015.6780,3024.5020,2991.9070,3005.2480,19441513216
2019-07-05,3004.7380,3014.8470,2990.9240,3011.0580,15675542784
2019-07-08,2997.8060,2997.8060,2918.7150,2933.3630,21154126848
2019-07-09,2928.8180,2937.7620,2912.8060,2928.2290,14511060480
2019-07-10,2935.1850,2936.7510,2908.1620,2915.3020,13548353792
2019-07-11,2928.0550,2945.8020,2907.8850,2917.7600,14369252096
2019-07-12,2915.3400,2938.5310,2905.8090,2930.5460,13779475968
2019-07-15,2921.5460,2955.0000,2886.6990,2942.1850,16764339712
2019-07-16,2938.6410,2944.8210,2931.2920,2937.6160,13181175040
2019-07-17,2933.0220,2942.0660,2924.4590,2931.6920,14963161600
2019-07-18,2921.7380,2921.7380,2901.1760,2901.1760,14988882688
2019-07-19,2909.6790,2939.5970,2909.6790,2924.2000,14946955264
2019-07-22,2925.7880,2927.1600,2879.6900,2886.9740,18067495936
2019-07-23,2886.9040,2901.3590,2883.0450,2899.9440,12931050752
2019-07-24,2907.9270,2936.4520,2907.7860,2923.2770,15524576256
2019-07-25,2923.1880,2937.3600,2916.1490,2937.3600,14568438528
2019-07-26,2928.0610,2948.3260,2924.4510,2944.5410,13934338816
2019-07-29,2943.9180,2948.4660,2932.9770,2941.0070,12799184640
2019-07-30,2946.2560,2965.6320,2946.2560,2952.3380,14831646208
2019-07-31,2944.3970,2944.3970,2926.4850,2932.5050,14105234688
2019-08-01,2920.8500,2927.3420,2901.7500,2908.7660,14238981376
2019-08-02,2861.3320,2872.4730,2851.4400,2867.8370,18488844288
2019-08-05,2854.5780,2863.6890,2821.4950,2821.4950,16741942272
2019-08-06,2776.9880,2787.4180,2733.9240,2777.5550,23112372736
2019-08-07,2789.0180,2792.6930,2768.6790,2768.6790,15771675136
2019-08-08,2784.1830,2799.6850,2782.2440,2794.5520,14953956352
2019-08-09,2805.5850,2808.3280,2770.4770,2774.7530,14824029184
2019-08-12,2781.9810,2814.9940,2776.6190,2814.9940,13156343296
2019-08-13,2798.0510,2802.0410,2790.6080,2797.2590,13091650560
2019-08-14,2824.4860,2829.8900,2807.7190,2808.9140,14401464064
2019-08-15,2762.3390,2815.8960,2756.8340,2815.7970,15277215232
2019-08-16,2817.5700,2840.3160,2811.8010,2823.8230,14858234368
2019-08-19,2835.5180,2883.0960,2829.8540,2883.0960,21454666752
2019-08-20,2879.0810,2892.0790,2874.9980,2880.0010,18967720704
2019-08-21,2875.4700,2885.5860,2872.5570,2880.3300,15901966592
2019-08-22,2887.6640,2888.4960,2867.5520,2883.4350,14920621568
2019-08-23,2885.1510,2902.4560,2878.7440,2897.4250,15915682560
2019-08-26,2851.0150,2870.4930,2849.2380,2863.5670,16989536256
2019-08-27,2879.5150,2919.6440,2879.4060,2902.1930,20814179328
2019-08-28,2901.6260,2905.4350,2887.0110,2893.7560,18309790208
2019-08-29,2895.9990,2898.6040,2878.5870,2890.9190,17861308160
2019-08-30,2907.3820,2914.5760,2874.1020,2886.2360,19395995136
2019-09-02,2886.9410,2928.4790,2883.6820,2924.1060,20278680832
2019-09-03,2925.9420,2930.1530,2915.1970,2930.1530,18900121600
2019-09-04,2927.7470,2957.4110,2925.8820,2957.4110,22549590784
2019-09-05,2972.6610,3015.8440,2972.6610,2985.8640,30543870720
2019-09-06,2996.6210,2999.9430,2981.5980,2999.6010,21682603520
2019-09-09,3023.7780,3026.2390,3005.6940,3024.7380,24337775104
2019-09-10,3027.4100,3027.4100,3005.3820,3021.2020,24001294592
2019-09-11,3029.9330,3030.5570,3004.2150,3008.8110,22983736320
2019-09-12,3016.6260,3033.4730,3005.1940,3031.2350,19696870144
2019-09-16,3041.9220,3042.9280,3020.0490,3030.7540,22187895808
2019-09-17,3023.7100,3023.7100,2970.5700,2978.1170,22333806080
2019-09-18,2984.0830,2996.4020,2982.4000,2985.6580,16804669952
2019-09-19,2992.9220,2999.2780,2975.3970,2999.2780,16269061632
2019-09-20,3004.8140,3011.3400,2996.1920,3006.4460,18214530304
2019-09-23,2998.3990,2998.3990,2960.8270,2977.0760,16813945088
2019-09-24,2979.4750,3002.8960,2973.7600,2985.3400,16390276096
2019-09-25,2977.6670,2977.6670,2955.4320,2955.4320,16854313472
2019-09-26,2964.4770,2970.0350,2928.2580,2929.0870,18893254144
2019-09-27,2929.4860,2939.0780,2920.9300,2932.1670,13290577664
2019-09-30,2927.9160,2936.4820,2905.1890,2905.1890,11664681216
2019-10-08,2905.7550,2933.0160,2905.7550,2913.5700,12553581312
2019-10-09,2902.0750,2924.8560,2891.5390,2924.8560,13042414336
2019-10-10,2923.7060,2949.2400,2918.2280,2947.7100,13423975168
2019-10-11,2954.8180,2980.7870,2943.0130,2973.6550,16120374528
2019-10-14,2993.9610,3026.3830,2989.8120,3007.8830,20861480192
2019-10-15,3005.6640,3005.6640,2986.3030,2991.0450,15537690368
